GAME RV,[id],[Time],[X],[Y]
0,1668904089610,0.07051599770784378,-0.10969600081443787,0.6726710200309753
1,1668904089619,0.07051300257444382,-0.10969699919223785,0.6726729869842529
2,1668904089630,0.07051499933004379,-0.1097010001540184,0.6726769804954529
3,1668904089646,0.07054899632930756,-0.1097249984741211,0.6726750135421753
4,1668904089656,0.0705609992146492,-0.10973700135946274,0.6726760268211365
5,1668904089679,0.0705839991569519,-0.10975199937820435,0.6726740002632141
6,1668904089697,0.07060900330543518,-0.1097709983587265,0.6726830005645752
7,1668904089706,0.07062099874019623,-0.1097870022058487,0.672685980796814
8,1668904089715,0.07062900066375732,-0.10979200154542923,0.6726869940757751
9,1668904089722,0.07062900066375732,-0.10979200154542923,0.6726869940757751
10,1668904089733,0.07063300162553787,-0.1097939983010292,0.6726880073547363
11,1668904089741,0.07063700258731842,-0.1097949966788292,0.6726899743080139
12,1668904089754,0.0706230029463768,-0.10981400310993195,0.6726959943771362
13,1668904089764,0.07059100270271301,-0.10982699692249298,0.6726999878883362
14,1668904089770,0.07059100270271301,-0.10982699692249298,0.6726999878883362
15,1668904089779,0.07057700306177139,-0.10984700173139572,0.6727030277252197
16,1668904089787,0.07057099789381027,-0.10985799878835678,0.6727060079574585
17,1668904089796,0.07056400179862976,-0.10986600071191788,0.6727129817008972
18,1668904089804,0.07056400179862976,-0.10986600071191788,0.6727129817008972
19,1668904089817,0.07056400179862976,-0.10987500101327896,0.6727179884910583
20,1668904089829,0.07056500017642975,-0.10987000167369843,0.6727229952812195
21,1668904089838,0.0705690011382103,-0.1098560020327568,0.672730028629303
22,1668904089849,0.07055799663066864,-0.10986000299453735,0.6727330088615417
23,1668904089859,0.07055699825286865,-0.10985100269317627,0.6727349758148193
24,1668904089868,0.07054899632930756,-0.10984800010919571,0.6727409958839417
25,1668904089876,0.0705379992723465,-0.10985399782657623,0.6727449893951416
26,1668904089885,0.0705140009522438,-0.10987599939107895,0.6727480292320251
27,1668904089892,0.0705140009522438,-0.10987599939107895,0.6727480292320251
28,1668904089912,0.07049400359392166,-0.1099499985575676,0.6727610230445862
29,1668904089921,0.07049600034952164,-0.10995399951934814,0.6727669835090637
30,1668904089930,0.07050199806690216,-0.10995800048112869,0.672773003578186
31,1668904089940,0.07051099836826324,-0.10996200144290924,0.6727790236473083
32,1668904089956,0.07051700353622437,-0.10994900017976761,0.672789990901947
33,1668904089964,0.07051700353622437,-0.10994900017976761,0.672789990901947
34,1668904089972,0.07052300125360489,-0.1099499985575676,0.6727820038795471
35,1668904089981,0.07051999866962433,-0.10995800048112869,0.6727759838104248
36,1668904089993,0.07051700353622437,-0.10995300114154816,0.6727780103683472
37,1668904090002,0.07052800059318542,-0.10993999987840652,0.6727799773216248
38,1668904090009,0.07052800059318542,-0.1099499985575676,0.6727849841117859
39,1668904090018,0.07052800059318542,-0.10995899885892868,0.6727870106697083
40,1668904090027,0.07053200155496597,-0.1099649965763092,0.6727880239486694
41,1668904090039,0.07052399963140488,-0.10997799783945084,0.6727880239486694
42,1668904090047,0.07052399963140488,-0.10998500138521194,0.672793984413147
43,1668904090058,0.07050500065088272,-0.11000899970531464,0.6728039979934692
44,1668904090067,0.07048299908638,-0.11002299934625626,0.672810971736908
45,1668904090074,0.07048299908638,-0.11002299934625626,0.672810971736908
46,1668904090082,0.07046300172805786,-0.11002899706363678,0.6728209853172302
47,1668904090093,0.07045599818229675,-0.1100270003080368,0.6728270053863525
48,1668904090102,0.07043600082397461,-0.11005999892950058,0.6728270053863525
49,1668904090112,0.07041499763727188,-0.11009000241756439,0.6728270053863525
50,1668904090121,0.07039900124073029,-0.11010000109672546,0.6728230118751526
51,1668904090130,0.0703750029206276,-0.11010900139808655,0.6728289723396301
52,1668904090139,0.07034999877214432,-0.11010400205850601,0.6728410124778748
53,1668904090148,0.07035399973392487,-0.11008500307798386,0.6728540062904358
54,1668904090156,0.0703359991312027,-0.11012200266122818,0.6728540062904358
55,1668904090164,0.0703359991312027,-0.11012200266122818,0.6728540062904358
56,1668904090173,0.07031899690628052,-0.11016099900007248,0.6728540062904358
57,1668904090182,0.0703279972076416,-0.11018799990415573,0.6728519797325134
58,1668904090197,0.07030799984931946,-0.1102679967880249,0.6728630065917969
59,1668904090201,0.07030799984931946,-0.1102679967880249,0.6728630065917969
60,1668904090213,0.07030899822711945,-0.11027900129556656,0.6728649735450745
61,1668904090220,0.07030300050973892,-0.11029399931430817,0.6728709936141968
62,1668904090230,0.07027599960565567,-0.11033199727535248,0.6728789806365967
63,1668904090241,0.07026699930429459,-0.11033999919891357,0.672888994216919
64,1668904090251,0.07025399804115295,-0.11036399751901627,0.6728940010070801
65,1668904090261,0.0702349990606308,-0.11037299782037735,0.6729009747505188
66,1668904090269,0.07023599743843079,-0.11036299914121628,0.6729090213775635
67,1668904090278,0.07023300230503082,-0.11035899817943573,0.6729109883308411
68,1668904090287,0.0702430009841919,-0.11034099757671356,0.6729090213775635
69,1668904090296,0.07025299966335297,-0.11033199727535248,0.6729109883308411
70,1668904090303,0.07025299966335297,-0.11033199727535248,0.6729109883308411
71,1668904090312,0.07025700062513351,-0.11032100021839142,0.6729130148887634
72,1668904090321,0.07025700062513351,-0.11031600087881088,0.672914981842041
73,1668904090330,0.07025200128555298,-0.11031100153923035,0.6729210019111633
74,1668904090338,0.07025200128555298,-0.11030399799346924,0.672927975654602
75,1668904090345,0.07025200128555298,-0.11030399799346924,0.672927975654602
76,1668904090354,0.07026799768209457,-0.11028999835252762,0.6729379892349243
77,1668904090363,0.07027000188827515,-0.11027500033378601,0.6729400157928467
78,1668904090372,0.07028599828481674,-0.1102830022573471,0.6729379892349243
79,1668904090381,0.07030399888753891,-0.11028099805116653,0.6729390025138855
80,1668904090389,0.07032400369644165,-0.11028099805116653,0.6729379892349243
81,1668904090398,0.07036300003528595,-0.11025500297546387,0.6729419827461243
82,1668904090405,0.07036300003528595,-0.11025500297546387,0.6729419827461243
83,1668904090412,0.07244499772787094,-0.10853400081396103,0.6729559898376465
84,1668904090440,0.08560799807310104,-0.08858200162649155,0.6725289821624756
85,1668904090457,0.08560799807310104,-0.08858200162649155,0.6725289821624756
86,1668904090484,0.08560799807310104,-0.08858200162649155,0.6725289821624756
87,1668904090535,0.07749000191688538,-0.09994799643754959,0.6724140048027039
88,1668904090557,0.07749000191688538,-0.09994799643754959,0.6724140048027039
89,1668904090604,0.07749000191688538,-0.09994799643754959,0.6724140048027039
90,1668904090650,0.07749000191688538,-0.09994799643754959,0.6724140048027039
91,1668904090672,0.07473299652338028,-0.10401500016450882,0.6720160245895386
92,1668904091492,0.07413899898529053,-0.1057640016078949,0.6723170280456543
93,1668904091495,0.07413899898529053,-0.1057640016078949,0.6723170280456543
94,1668904091495,0.07413899898529053,-0.1057640016078949,0.6723170280456543
95,1668904091522,0.07413899898529053,-0.1057640016078949,0.6723170280456543
96,1668904091508,0.07413899898529053,-0.1057640016078949,0.6723170280456543
97,1668904091541,0.07413899898529053,-0.1057640016078949,0.6723170280456543
98,1668904091542,0.07413899898529053,-0.1057640016078949,0.6723170280456543
99,1668904091583,0.07413899898529053,-0.1057640016078949,0.6723170280456543
100,1668904091608,0.07413899898529053,-0.1057640016078949,0.6723170280456543
101,1668904091600,0.07413899898529053,-0.1057640016078949,0.6723170280456543
102,1668904091620,0.07413899898529053,-0.1057640016078949,0.6723170280456543
103,1668904091634,0.07413899898529053,-0.1057640016078949,0.6723170280456543
104,1668904091653,0.07413899898529053,-0.1057640016078949,0.6723170280456543
105,1668904091669,0.07413899898529053,-0.1057640016078949,0.6723170280456543
106,1668904091682,0.07413899898529053,-0.1057640016078949,0.6723170280456543
107,1668904091694,0.07413899898529053,-0.1057640016078949,0.6723170280456543
108,1668904091729,0.07413899898529053,-0.1057640016078949,0.6723170280456543
109,1668904091766,0.07413899898529053,-0.1057640016078949,0.6723170280456543
110,1668904091769,0.07413899898529053,-0.1057640016078949,0.6723170280456543
111,1668904091782,0.07413899898529053,-0.1057640016078949,0.6723170280456543
112,1668904091796,0.07413899898529053,-0.1057640016078949,0.6723170280456543
113,1668904091835,0.07434900104999542,-0.10563600063323975,0.6726369857788086
114,1668904091847,0.07434900104999542,-0.10563600063323975,0.6726369857788086
115,1668904091857,0.07434900104999542,-0.10563600063323975,0.6726369857788086
