GYRO,[id],[Time],[X],[Y]
0,1668904120369,0.40194934606552124,0.2223549485206604,-0.13439035415649414
1,1668904120384,0.4288274049758911,0.32131510972976685,-0.12461651116609573
2,1668904120400,0.5400048494338989,0.485027015209198,-0.09040805697441101
3,1668904120412,0.5949827432632446,0.5766568183898926,-0.059864792972803116
4,1668904120428,0.5644394755363464,0.5155702829360962,-0.03420845419168472
5,1668904120441,0.4288274049758911,0.32620203495025635,-0.013439035043120384
6,1668904120451,0.27977627515792847,0.13805554807186127,0.0
7,1668904120469,0.21135938167572021,0.02321287989616394,-0.0354301854968071
8,1668904120482,0.15882496535778046,0.00733038317412138,-0.03176499158143997
9,1668904120502,-0.07452555745840073,-0.059864792972803116,0.004886921960860491
10,1668904120520,0.018325956538319588,0.0659734457731247,-0.018325956538319588
11,1668904120528,0.26022860407829285,0.11972958594560623,-0.036651913076639175
12,1668904120548,0.16737708449363708,0.16982053220272064,-0.0024434609804302454
13,1668904120568,0.018325956538319588,-0.12339477986097336,0.039095375686883926
14,1668904120642,-0.1966986060142517,-0.5021312236785889,0.20891591906547546
15,1668904120774,-0.30054569244384766,-0.05497787147760391,0.04398229718208313
16,1668904120807,-0.30054569244384766,-0.05497787147760391,0.04398229718208313
17,1668904123851,-0.0012217304902151227,0.12095131725072861,0.039095375686883926
18,1668904123863,-0.0012217304902151227,0.12095131725072861,0.039095375686883926
19,1668904123873,-0.0012217304902151227,0.12095131725072861,0.039095375686883926
20,1668904123922,-0.0012217304902151227,0.12095131725072861,0.039095375686883926
21,1668904124538,-0.042760565876960754,0.09040805697441101,-0.021991148591041565
22,1668904124546,-0.042760565876960754,0.09040805697441101,-0.021991148591041565
23,1668904124563,-0.042760565876960754,0.09040805697441101,-0.021991148591041565
24,1668904124586,-0.2174680233001709,0.13316862285137177,0.042760565876960754
25,1668904124766,0.15271630883216858,-0.025656340643763542,-0.20402899384498596
26,1668904124825,0.15271630883216858,-0.025656340643763542,-0.20402899384498596
27,1668904124836,0.15271630883216858,-0.025656340643763542,-0.20402899384498596
28,1668904124908,0.15271630883216858,-0.025656340643763542,-0.20402899384498596
29,1668904124868,0.15271630883216858,-0.025656340643763542,-0.20402899384498596
30,1668904124952,0.15271630883216858,-0.025656340643763542,-0.20402899384498596
31,1668904124957,0.15271630883216858,-0.025656340643763542,-0.20402899384498596
32,1668904124944,0.15271630883216858,-0.025656340643763542,-0.20402899384498596
33,1668904124978,-0.3982841372489929,0.17837265133857727,0.021991148591041565
34,1668904125009,0.10873401165008545,0.18081611394882202,0.5290092825889587
35,1668904125041,0.10873401165008545,0.18081611394882202,0.5290092825889587
36,1668904125054,0.10873401165008545,0.18081611394882202,0.5290092825889587
37,1668904125077,0.10873401165008545,0.18081611394882202,0.5290092825889587
38,1668904125122,0.10873401165008545,0.18081611394882202,0.5290092825889587
39,1668904125157,-0.1966986060142517,0.08429940044879913,0.27611109614372253
40,1668904125181,-0.021991148591041565,0.1014036312699318,0.1563815027475357
41,1668904125216,0.04642575979232788,0.20036379992961884,0.06352998316287994
42,1668904125227,0.051312681287527084,0.17348572611808777,0.0708603709936142
43,1668904125242,0.006108652334660292,0.15882496535778046,0.07330382615327835
44,1668904125258,-0.05619960278272629,0.16737708449363708,0.10018189996480942
45,1668904125292,-0.024434609338641167,0.06841690838336945,0.08918632566928864
46,1668904125335,0.04642575979232788,-0.14049901068210602,0.22846360504627228
47,1668904125335,0.04642575979232788,-0.14049901068210602,0.22846360504627228
48,1668904125408,0.02321287989616394,-0.28955012559890747,0.4105014503002167
49,1668904125426,0.07452555745840073,-0.27000242471694946,0.4996877610683441
50,1668904125444,-0.030543262138962746,-0.23579397797584534,0.49724429845809937
51,1668904125475,0.05375614017248154,-0.16737708449363708,0.28588494658470154
52,1668904125488,0.1258382350206375,-0.16004669666290283,0.19425514340400696
53,1668904125509,0.27977627515792847,-0.2577851414680481,-0.013439035043120384
54,1668904125530,0.40683624148368835,-0.15271630883216858,-0.09162978827953339
55,1668904125557,0.32986724376678467,-0.2064724564552307,0.019547687843441963
56,1668904125567,0.1661553531885147,-0.24068090319633484,0.08429940044879913
57,1668904125582,0.019547687843441963,-0.27122417092323303,0.1466076523065567
58,1668904125611,-0.039095375686883926,-0.19914206862449646,0.19425514340400696
59,1668904125628,-0.036651913076639175,-0.06963863968849182,0.10018189996480942
60,1668904125644,0.07208210229873657,-0.09407325088977814,-0.03176499158143997
61,1668904125767,0.08674286305904388,0.03298672288656235,-0.13316862285137177
62,1668904125790,-0.1319468915462494,-0.0012217304902151227,-0.13805554807186127
63,1668904125801,-0.16371189057826996,0.08674286305904388,-0.14905111491680145
64,1668904125811,-0.11239920556545258,0.17104226350784302,-0.19425514340400696
65,1668904125830,0.06841690838336945,0.2028072625398636,-0.3139847218990326
66,1668904125845,0.02076941914856434,0.15760323405265808,-0.4153883755207062
67,1668904125861,0.02076941914856434,0.16982053220272064,-0.4092797040939331
68,1668904125872,0.04153883829712868,0.18936823308467865,-0.39217549562454224
69,1668904125891,0.06352998316287994,0.20891591906547546,-0.3384193480014801
70,1668904125900,0.10751228034496307,0.1111774742603302,-0.3274237811565399
71,1668904125913,0.09407325088977814,0.05375614017248154,-0.3127630054950714
72,1668904125926,0.04886921867728233,0.20525072515010834,-0.32131510972976685
73,1668904125940,0.13805554807186127,0.2272418737411499,-0.33719760179519653
74,1668904125950,0.24434609711170197,0.19425514340400696,-0.3274237811565399
75,1668904125961,0.28588494658470154,0.16859880089759827,-0.2638937830924988
76,1668904125973,0.22602014243602753,0.12339477986097336,-0.14416420459747314
77,1668904125984,-0.02076941914856434,0.02076941914856434,0.1160643994808197
78,1668904125997,-0.12950342893600464,-0.0708603709936142,0.20891591906547546
79,1668904126013,-0.19792033731937408,-0.09407325088977814,0.3090978264808655
80,1668904126026,-0.22113321721553802,-0.08185594528913498,0.35063666105270386
81,1668904126036,-0.2382374405860901,-0.07941248267889023,0.3897320330142975
82,1668904126052,-0.2565633952617645,-0.19058994948863983,0.4508185386657715
83,1668904126064,-0.17592918872833252,-0.11484266817569733,0.46303585171699524
84,1668904126076,0.01710422709584236,-0.051312681287527084,0.3982841372489929
85,1668904126085,0.2321287989616394,-0.11362093687057495,0.2773328125476837
86,1668904126103,0.3995058834552765,-0.3029891550540924,0.0708603709936142
87,1668904126116,0.3701843321323395,-0.3127630054950714,0.0403171069920063
88,1668904126130,0.32498031854629517,-0.32131510972976685,0.06352998316287994
89,1668904126142,0.2724458873271942,-0.3481931984424591,0.09896016865968704
90,1668904126154,0.23945917189121246,-0.3323107063770294,0.12828169763088226
91,1668904126174,0.5009095072746277,-0.24678955972194672,0.04886921867728233
92,1668904126179,0.5009095072746277,-0.24678955972194672,0.04886921867728233
93,1668904126192,0.7073819637298584,-0.3396410644054413,-0.07452555745840073
94,1668904126210,0.5412266254425049,-0.455705463886261,-0.06841690838336945
95,1668904126224,0.4593706727027893,-0.41661009192466736,-0.0403171069920063
96,1668904126240,0.48258355259895325,-0.3176499307155609,-0.16004669666290283
97,1668904126250,0.6841690540313721,-0.294437050819397,-0.28955012559890747
98,1668904126262,0.8735373020172119,-0.3176499307155609,-0.37629300355911255
99,1668904126273,0.8784242272377014,-0.32131510972976685,-0.41661009192466736
100,1668904126285,0.7965682744979858,-0.22968533635139465,-0.4129449129104614
101,1668904126298,0.7122688889503479,-0.09529497474431992,-0.38117989897727966
102,1668904126313,0.6059783101081848,-0.01466076634824276,-0.3066543638706207
103,1668904126336,0.720820963382721,-0.1771509200334549,-0.3066543638706207
104,1668904126349,0.5094616413116455,-0.46670106053352356,-0.2541199326515198
105,1668904126360,0.3591887652873993,-0.46547931432724,-0.2577851414680481
106,1668904126370,0.27122417092323303,-0.44104471802711487,-0.251676470041275
107,1668904126380,0.23090706765651703,-0.44593164324760437,-0.2528982162475586
108,1668904126391,0.21013765037059784,-0.37262779474258423,-0.26511552929878235
109,1668904126401,0.20402899384498596,-0.17104226350784302,-0.27122417092323303
110,1668904126413,0.21013765037059784,-0.00366519158706069,-0.2822197377681732
111,1668904126423,0.20036379992961884,-0.013439035043120384,-0.26022860407829285
112,1668904126434,0.1869247704744339,-0.07452555745840073,-0.21991148591041565
113,1668904126443,0.16982053220272064,-0.1111774742603302,-0.19425514340400696
114,1668904126454,0.1466076523065567,-0.12461651116609573,-0.14294247329235077
115,1668904126461,0.0757472887635231,-0.16004669666290283,-0.12950342893600464
116,1668904126473,0.004886921960860491,-0.22357667982578278,-0.16249015927314758
117,1668904126482,0.012217304669320583,-0.2028072625398636,-0.18325957655906677
118,1668904126494,0.10384709388017654,-0.12828169763088226,-0.2541199326515198
119,1668904126505,0.2028072625398636,-0.09285151958465576,-0.33475416898727417
120,1668904126514,0.25534167885780334,-0.024434609338641167,-0.3640756905078888
121,1668904126522,0.26633724570274353,0.0659734457731247,-0.3591887652873993
122,1668904126531,0.27977627515792847,0.09896016865968704,-0.31031954288482666
123,1668904126539,0.27977627515792847,0.09896016865968704,-0.31031954288482666
124,1668904126547,0.20036379992961884,-0.0806342139840126,-0.13805554807186127
